Country Code,1996,1998,2000,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
BDI,-1.416120291,-1.37878561,-1.568517089,-1.398002028,-1.484030128,-1.479950547,-1.128466725,-0.98323828,-1.078666925,-1.038100004,-1.159935355,-1.205401063,-1.153804302,-1.083929777,-1.076438308,-0.970426798,-1.185967684,-1.484841824,-1.41499579,-1.513906837,-1.453600526,-1.339616895,-1.312593341,-1.277139783
BEL,1.366946697,1.218205571,1.313934088,1.344935656,1.33109653,1.311229825,1.257640839,1.2245996,1.315387249,1.335205793,1.377148151,1.417852521,1.434848905,1.448809624,1.456789732,1.548629999,1.456469893,1.394306898,1.319779158,1.33861649,1.33622694,1.328004122,1.292380214,1.348942399
BEN,0.052315507,0.050550632,-0.181523725,-0.260578573,-0.425706029,-0.476601571,-0.534019768,-0.531569779,-0.513145149,-0.530703068,-0.65431422,-0.673685908,-0.658945084,-0.574936271,-0.567833364,-0.485179126,-0.554906368,-0.625831366,-0.644662261,-0.691577911,-0.677024126,-0.764496326,-0.629469573,-0.602389514
BFA,-0.933221638,-0.912859261,-0.732384086,-0.799848557,-0.624177575,-0.535743415,-0.500521123,-0.433823466,-0.395825952,-0.344681531,-0.204172462,-0.194905058,-0.350398898,-0.4258551,-0.526613951,-0.545646906,-0.541016102,-0.454765856,-0.414195448,-0.458880723,-0.465154022,-0.468150288,-0.464600652,-0.60767895
BGD,-0.934023738,-0.935864508,-0.991129994,-0.991601229,-1.151943922,-1.122482061,-0.978551865,-0.907564044,-0.827155948,-0.752373576,-0.784571469,-0.801013291,-0.733335555,-0.936167359,-0.871759772,-0.782509089,-0.770436168,-0.670857012,-0.681922019,-0.649730861,-0.644387662,-0.56792897,-0.625113249,-0.60133934
BGR,-0.344958007,-0.222114488,-0.123777077,-0.056049991,-0.171991765,-0.118167765,-0.108557619,-0.108846173,-0.057684425,-0.121088021,-0.040312354,-0.097061358,-0.141564161,-0.115051359,-0.147228062,-0.081918642,-0.159006894,-0.139942423,-0.124983504,-0.105625674,-0.036942877,-0.127281368,-0.068356052,-0.107211575
BHR,-0.010116266,0.35234648,0.280279636,0.545502603,0.593708754,0.696617663,0.597055912,0.370951921,0.521369874,0.525411844,0.51149267,0.42974022,0.346452385,0.253650159,0.32640186,0.413401127,0.400236338,0.430590719,0.41926384,0.383981407,0.464157701,0.455399364,0.441886842,0.438828617
BHS,1.146361232,1.258561134,1.290822387,1.400981069,1.418727994,1.38215363,1.366913676,1.075713396,1.251347661,1.185666084,0.790569603,0.716390431,0.61066407,0.614439547,0.632410944,0.664432347,0.569784105,0.234157801,0.163212508,0.069533847,0.046137974,0.023263842,0.070441306,0.133635864
BIH,-0.241686642,-0.671884239,-0.602258623,-0.656005681,-0.616845548,-0.490674227,-0.519786179,-0.496493608,-0.46990642,-0.407430083,-0.360137552,-0.355648875,-0.331778318,-0.197178289,-0.139309406,-0.13222298,-0.264293224,-0.191816986,-0.20064795,-0.225131854,-0.225027755,-0.315116078,-0.302860886,-0.306685209
BLR,-0.798983991,-0.891576588,-1.100583553,-1.250310659,-1.072918296,-1.188538194,-1.155784011,-1.303660631,-1.165873528,-1.068890095,-1.026430488,-1.072440624,-1.112897038,-0.923038542,-0.881984413,-0.815033615,-0.878960729,-0.765370846,-0.879581809,-0.892303824,-0.858075738,-1.082241893,-1.121383548,-1.221556544
BLZ,0.084681548,-0.106160082,0.098326825,-0.045510951,0.190566957,-0.052921403,-0.048588708,0.023866652,-0.044806231,-0.133091673,-0.323144495,-0.281174034,-0.469881326,-0.435866833,-0.451345652,-0.814310551,-0.793606222,-0.970443428,-0.974695504,-0.842277706,-0.855515778,-0.825402975,-0.8000862,-0.720759094
BMU,1.210201263,1.209021807,1.230997324,1.209135413,1.228445053,1.092697859,0.847438395,0.810431302,0.826464057,0.847226143,0.856926978,1.1112082,1.090952396,1.09636724,1.101331592,0.019607974,0.830110431,0.811983705,0.814451456,0.816888571,0.784409344,0.622582138,0.635673702,0.692453921
BOL,-0.261528313,-0.22726056,-0.368222207,-0.378112555,-0.46946907,-0.626744568,-0.765424848,-0.853729308,-0.832326353,-0.978549302,-1.1139189,-1.029790163,-0.98403579,-1.018764019,-1.05081141,-1.058175683,-1.161920667,-1.238175988,-1.244755507,-1.211845517,-1.18922472,-1.219215512,-1.176882386,-1.300902247
BRA,-0.223502204,-0.202992082,-0.244871855,-0.266611308,-0.367893666,-0.400920123,-0.475531459,-0.402620196,-0.409779429,-0.28804478,-0.103854693,0.056414437,0.045141723,-0.076932795,-0.091847032,-0.052719016,-0.187204733,-0.201229781,-0.305652469,-0.302387714,-0.224174306,-0.23170203,-0.300649881,-0.257250935
BRB,1.046772957,1.232990623,1.396225691,1.493938923,1.519153237,1.424127698,1.334750891,1.225232124,1.313636422,1.298601985,1.007878065,1.074538469,1.074076295,1.025717378,1.039596438,1.080372453,1.063933611,0.763969719,0.626516402,0.363926589,0.324169725,0.296676338,0.341037989,0.358760208
BRN,0.816034913,0.531829596,0.517945468,0.480448902,0.564721584,0.370861232,0.23348026,0.115104832,0.401655525,0.457919598,0.782543302,0.77304095,0.842867792,0.787489593,0.589224994,0.472058415,0.381170213,0.534906089,0.617958605,0.59877342,0.587054789,0.897616625,0.8612082,0.934209585
BTN,-0.031503625,0.038308375,0.130426154,0.069401726,0.136125684,0.223591417,0.332806766,0.21245949,0.36783278,0.421698183,0.219097927,0.161859259,0.205665544,0.260953724,0.317648262,0.417663902,0.534968972,0.509927452,0.63007921,0.548555255,0.584862649,0.579251528,0.604691029,0.672034562
BWA,0.584521055,0.631555796,0.577083766,0.559019983,0.670592189,0.562500656,0.541108727,0.513664186,0.54485631,0.610460937,0.586034954,0.596930504,0.601400375,0.594521701,0.49451527,0.539543569,0.483489394,0.379885048,0.359771252,0.383702308,0.434365034,0.382423937,0.454513997,0.467351377
CAF,-1.152381301,-1.166547298,-1.375956655,-0.955280721,-1.433038116,-1.562012315,-1.451329947,-1.544903755,-1.573918343,-1.431870461,-1.323868155,-1.311998963,-1.305445433,-1.438803792,-1.808942914,-1.706067681,-1.710966468,-1.850577712,-1.761831522,-1.716630101,-1.764458179,-1.751738191,-1.688932657,-1.701157451
CAN,1.647254705,1.714995384,1.665486097,1.661396027,1.697056532,1.68714726,1.6501472,1.801083326,1.797100186,1.796393037,1.796726704,1.798590422,1.727119923,1.756421208,1.747499347,1.886384726,1.807273388,1.801364541,1.762530088,1.715095401,1.719728947,1.618298292,1.593748927,1.566220164
CHE,1.931551933,1.927548409,1.94582057,1.918213367,1.89939785,1.886195421,1.901669383,1.803771615,1.827945709,1.804707885,1.743140936,1.74979496,1.722141981,1.81180203,1.796086431,1.99034977,1.909451962,1.906831503,1.888404846,1.887877226,1.863118887,1.778294921,1.768213391,1.751806736
CHL,1.113738179,1.097601771,1.260923386,1.257240057,1.177210808,1.16569674,1.210211039,1.181291223,1.195187569,1.210357308,1.194090486,1.225415707,1.263338566,1.287656784,1.255251408,1.34896946,1.220056891,0.960226476,0.979842782,0.939828157,0.92345041,0.927434802,0.891350985,0.69040066
CHN,-0.545589983,-0.476805359,-0.516117156,-0.517029762,-0.553043842,-0.585468709,-0.650172889,-0.699893415,-0.597397745,-0.479174674,-0.463213772,-0.472601861,-0.453809977,-0.545384467,-0.525990129,-0.396166623,-0.409359097,-0.324869663,-0.256216943,-0.186719537,-0.262363702,-0.102287054,0.010760916,-0.041443985
CIV,-0.78543514,-0.922914207,-1.247669816,-1.329227209,-1.358520508,-1.424531221,-1.539367676,-1.462903976,-1.471718073,-1.43818152,-1.25304389,-1.236002564,-1.282681704,-1.094172716,-0.914480269,-0.592921734,-0.651138127,-0.662258983,-0.650523126,-0.602161288,-0.610560477,-0.655076623,-0.661812484,-0.479640156
CMR,-1.441894889,-1.138637066,-1.192747235,-1.265375614,-1.163299561,-1.173222542,-1.190440297,-1.16298461,-1.185816526,-1.10583663,-1.130954266,-1.079244137,-1.080898523,-1.042930365,-1.058035612,-0.89759171,-0.998011053,-1.058609724,-1.052671194,-1.102895379,-1.143522501,-1.168966174,-1.117601871,-1.045376182
COD,-1.87656343,-1.918398976,-1.820564389,-1.767720342,-1.850252748,-1.718435168,-1.544528484,-1.621696711,-1.614736915,-1.573676467,-1.644039631,-1.62714994,-1.625537157,-1.662914276,-1.584831834,-1.462760568,-1.600078106,-1.64749825,-1.71502316,-1.803210378,-1.814208746,-1.822215557,-1.72392869,-1.672433853
COG,-1.04381001,-1.618808627,-1.348498344,-1.290985346,-1.267970681,-1.190250158,-1.471203566,-1.266345739,-1.22322464,-1.193442583,-1.220139623,-1.218047857,-1.2075212,-1.142050862,-1.12112391,-1.119276404,-1.136449218,-1.149629116,-1.161364198,-1.134261727,-1.110405087,-1.120401978,-1.098482132,-1.089522958
COL,-0.75183779,-0.662920475,-0.92503792,-0.749073088,-0.739117563,-0.695200145,-0.633081853,-0.508387923,-0.432980388,-0.381235987,-0.367777586,-0.27138561,-0.217361465,-0.325919122,-0.387949467,-0.251975983,-0.246754706,-0.265702873,-0.366342157,-0.38366577,-0.391018122,-0.492650598,-0.469918787,-0.426875532
COM,-0.878604293,-0.881385922,-1.168427587,-0.744692981,-0.751481771,-1.016921878,-1.044190645,-0.977074742,-1.039637446,-1.069913983,-1.157972217,-1.076230526,-1.046474814,-1.078929543,-0.954957306,-0.898310542,-0.852633536,-1.047331333,-1.107463121,-1.142884612,-1.156975269,-1.275882244,-1.256778717,-1.313717961
CPV,1.044188142,0.672074854,0.638421953,0.267433614,0.256376088,0.341849148,0.374146014,0.640256405,0.610765517,0.57134515,0.532929718,0.463277847,0.506770432,0.514070094,0.551252127,0.66221118,0.56853348,0.285072565,0.35612604,0.39301616,0.452138633,0.433581084,0.331181914,0.36523217
CRI,0.618176877,0.633012652,0.537079811,0.554997206,0.526866555,0.502903223,0.49726367,0.389714092,0.354344755,0.453689337,0.5788095,0.53576088,0.443259001,0.528911471,0.563845575,0.583418787,0.492776275,0.43120721,0.428042173,0.467701107,0.529437542,0.498481661,0.424208134,0.43657729
CUB,-1.136810899,-1.045863271,-1.049848676,-1.173974276,-1.22319901,-1.107119799,-1.086534739,-0.7638188,-0.690431654,-0.827655673,-0.712426066,-0.722509027,-0.693881631,-0.708632588,-0.699207544,-0.65520066,-0.719569623,-0.459497154,-0.451012492,-0.464358032,-0.341410756,-0.287810236,-0.418762296,-0.45963496
CYM,1.459768295,1.460960031,1.491396904,1.469418406,1.228445053,1.143317938,0.847438395,1.069221497,1.090919852,1.117979527,0.890962958,0.894479394,0.876532793,0.890999794,0.895805478,0.586509824,0.783619344,0.764758408,0.744137228,0.739916861,0.733900785,0.727434754,0.741474807,0.721195281
CYP,0.857321024,0.945576549,1.016058803,0.989593506,0.938781798,0.908674181,0.877258122,1.09397459,1.105589747,1.206638575,1.206133962,1.209607244,1.065313101,1.093559384,1.030020833,1.074913144,1.010877728,0.693356812,0.854259431,0.721238017,0.727045774,0.547705591,0.60605073,0.570798516
CZE,0.915322721,0.866274714,0.607116282,0.859825134,0.873709798,0.758330762,0.857741058,0.862385094,0.878743947,0.900237203,0.956217825,0.93091917,1.017497182,1.022601604,1.023850799,1.138921142,1.107018948,0.988416016,1.087796569,1.019899011,1.017312288,1.019453645,1.090659142,1.100805759
DEU,1.609529257,1.621989489,1.609418869,1.634389877,1.637584686,1.620204449,1.652198195,1.770086169,1.755590677,1.734026194,1.648672223,1.637504697,1.618219256,1.669232011,1.642112851,1.850373387,1.759659886,1.583852768,1.573621154,1.591349125,1.581253052,1.519799232,1.572336793,1.533154368
DJI,-0.971613765,-0.909501016,-0.88296622,-0.939510047,-0.879082382,-0.772796214,-0.954747617,-0.886092663,-0.771052897,-0.656676888,-0.697536051,-0.752101779,-0.821726501,-0.803623497,-0.774326742,-0.875662029,-0.944647133,-1.000653863,-0.93407172,-0.950232685,-0.946248353,-1.04289186,-1.02881515,-1.102044463
DMA,0.84241569,0.843007863,0.803646386,0.809390962,0.804431558,0.7200284,0.677165985,0.740866184,0.701219738,0.6933887,0.741603673,0.717768133,0.687728584,0.699136794,0.720964015,0.550097764,0.701884568,0.649003744,0.66044718,0.704500496,0.717998266,0.790470541,0.691172361,0.733293772
DNK,1.820808649,1.837266684,1.808733463,1.882340789,1.920511007,1.930523992,1.936109066,1.983498931,1.995170474,1.954056263,1.917127132,1.898441792,1.919791341,1.875066876,1.902293801,2.10087657,2.015602112,1.883536696,1.803556561,1.773296595,1.833646059,1.808279395,1.89605689,1.900308132
DOM,-0.522590637,-0.576960266,-0.676537395,-0.705224693,-0.640382707,-0.680870891,-0.685749292,-0.584695756,-0.625862598,-0.682735622,-0.809174061,-0.855494201,-0.808169067,-0.716865838,-0.535113275,-0.38400799,-0.530484796,-0.39485696,-0.43001011,-0.365889728,-0.321246088,-0.173210472,-0.11531885,-0.092175312
DZA,-1.218194842,-1.198362112,-1.245844364,-0.636733174,-0.605380774,-0.616287351,-0.773644507,-0.775204539,-0.791886449,-0.767772257,-0.825566888,-0.816793382,-0.845334828,-0.812617719,-0.693158984,-0.804205596,-0.94210124,-0.917128682,-0.925527453,-0.807303429,-0.86179626,-0.800302982,-0.832210958,-0.832472682
ECU,-0.449707776,-0.539550304,-0.666360259,-0.756515443,-0.780572593,-0.76489985,-0.821377993,-1.031002641,-1.032861471,-1.105306387,-1.205040216,-1.143229127,-1.144285321,-1.063925147,-0.870148361,-0.97051096,-0.956348419,-0.648918271,-0.718148053,-0.663210571,-0.542889178,-0.541196287,-0.353610903,-0.620224118
EGY,0.001262441,-0.126968279,-0.051582698,-0.011468072,-0.002354469,0.013317895,-0.001223235,-0.27896744,-0.246213481,-0.129783601,-0.083344996,-0.17486386,-0.483893096,-0.536399841,-0.735893428,-0.698362648,-0.602962196,-0.478956431,-0.4497509,-0.302149117,-0.333438784,-0.319997311,-0.259292424,-0.263772666
ERI,-0.655131698,-0.63481617,-0.795131266,-0.734666824,-0.817993104,-0.933583379,-0.975512564,-1.180051565,-1.275266886,-1.308455467,-1.314685941,-1.353037119,-1.361762047,-1.425428391,-1.431260705,-1.567002535,-1.52557373,-1.662489295,-1.598842502,-1.620147109,-1.631714582,-1.492109537,-1.581945896,-1.771386266
ESP,1.435085535,1.30619204,1.407501459,1.228931546,1.247760773,1.128972054,1.117549539,1.119876862,1.153809786,1.183748126,1.156002283,1.156788111,1.1693784,1.037798285,1.02529192,0.966522396,0.885937512,0.965485215,1.023507476,0.978212118,0.990445971,0.862033606,0.843659341,0.799932122
EST,0.574426711,0.592054188,0.594717026,0.791837811,0.770817876,0.883017778,0.903708637,1.129732013,1.122275472,1.155439734,1.124658585,1.153129935,1.175814986,1.150941491,1.191487908,1.369988799,1.300439954,1.192749023,1.247594357,1.203603506,1.243151188,1.336464643,1.389533639,1.426389098
ETH,-0.965788543,-0.908676982,-0.983719409,-0.959304392,-0.834280729,-0.893445909,-0.938896775,-0.667515755,-0.659463108,-0.706700683,-0.832281888,-0.807519138,-0.741804361,-0.677317858,-0.649538219,-0.468450874,-0.527424872,-0.50812608,-0.471185684,-0.445004612,-0.484146088,-0.405230105,-0.624359071,-0.623456955
FIN,1.907921553,1.952075005,1.953407645,1.903888941,1.958634257,1.939888597,1.950941563,1.959513426,1.89684999,1.910381198,1.962568879,1.961252689,1.939538002,1.944033504,1.955659628,2.124782085,2.053113937,2.008164883,2.023436785,2.034647465,2.012981415,2.020997286,2.013481617,1.958372474
FJI,0.323474795,0.343518049,-0.276727378,0.006907965,0.009974545,0.06838835,0.103356399,0.051683944,-0.621160269,-0.574613035,-0.865079582,-0.744324744,-0.711457431,-0.67112577,-0.72579509,-0.514017463,-0.363319486,-0.089848541,-0.081602976,0.176778913,0.422631532,0.195874199,0.29833591,0.321682155
FRA,1.483683348,1.364515781,1.432307482,1.212872624,1.333288908,1.425192833,1.407830477,1.462172866,1.456374407,1.496273756,1.445757031,1.499731541,1.429734826,1.436932445,1.40233779,1.453593969,1.366789818,1.35174191,1.39693749,1.396100879,1.371217132,1.29722631,1.260251999,1.182720423
FSM,0.809140563,0.876508176,0.839712262,0.833945811,0.83328414,1.012554407,1.133569241,1.183637261,1.158916712,0.50698024,0.328725517,0.142505497,-0.049869217,0.032678116,0.120530084,-0.244236752,-0.283465952,-0.004067487,0.055400982,0.035041142,0.081636302,0.188530937,0.519451082,0.686108768
GAB,-0.65305227,-0.370705366,-0.182711691,-0.249034658,-0.406030953,-0.48354283,-0.396706045,-0.75450623,-0.706393182,-0.62444061,-0.503719747,-0.461410344,-0.403134197,-0.414806485,-0.522406638,-0.472979218,-0.564170301,-0.611847818,-0.72467494,-0.720236599,-0.75519371,-0.681152165,-0.705375612,-0.84057945
GBR,1.62873435,1.733099103,1.667143583,1.651892304,1.667399526,1.607600212,1.55816102,1.772394538,1.720192194,1.696649432,1.731597781,1.774692535,1.658743739,1.729413867,1.689435244,1.874803424,1.771035671,1.640457749,1.644319415,1.60294652,1.569445848,1.462932229,1.396580219,1.415491223
GEO,-1.25632596,-1.218148708,-0.938497543,-1.084056258,-0.912254095,-0.749769986,-0.695962608,-0.461667329,-0.344459146,-0.26294446,-0.199315324,-0.20598498,-0.119617037,-0.006217348,0.00495237,0.224652022,0.221943572,0.336223185,0.262213171,0.270468593,0.248666972,0.222179666,0.144988313,0.169973269
GHA,-0.23357825,-0.439805567,0.078732707,0.023213815,0.007860686,-0.126287416,-0.134525463,0.056496635,0.039233431,-0.062382013,-0.042356919,-0.033293352,-0.003144076,0.016669463,0.15427576,0.063672259,0.123623751,0.034714688,0.108088382,0.051578201,0.015498661,-0.079614252,-0.106361292,-0.076319806
GIN,-1.447080135,-1.391768932,-1.389179468,-1.080204725,-1.154066205,-1.302322268,-1.423453331,-1.420995474,-1.452069283,-1.540276289,-1.5522995,-1.485632777,-1.448172688,-1.399059772,-1.383079529,-1.367539644,-1.187036753,-1.243085742,-1.254833937,-1.230892658,-1.238390446,-1.302762151,-1.160717487,-1.102358937
GMB,0.0169813,-0.002620436,-0.145569503,-0.180294082,0.163011163,-0.389444947,-0.456847787,-0.37112534,-0.330507666,-0.425357461,-0.519139886,-0.570687115,-0.558868945,-0.59986788,-0.64948678,-0.696619987,-0.745699286,-0.79889518,-0.455021232,-0.455911905,-0.407074153,-0.39465192,-0.406059206,-0.449605197
GNB,-1.67290616,-1.880132079,-1.319461226,-1.107601404,-1.226374745,-1.1984483,-1.259566665,-1.256101966,-1.325372577,-1.406033039,-1.347027421,-1.336950183,-1.323492527,-1.542393088,-1.611724138,-1.338504314,-1.312096477,-1.537045121,-1.471865296,-1.26575613,-1.303054333,-1.399573922,-1.461930871,-1.45421803
GNQ,-1.283217788,-1.352814674,-1.3358922,-1.244333625,-1.2268852,-1.196568251,-1.238877058,-1.093562722,-0.98628068,-0.87139225,-0.98819977,-1.010709286,-1.008374453,-1.049776435,-1.168726563,-1.317287445,-1.335403919,-1.392327547,-1.370825529,-1.424320102,-1.286557078,-1.162327766,-1.201039076,-1.406256437
GRC,1.05352366,0.77567035,0.861044526,0.723845243,0.789709985,0.899134219,0.784953773,0.863401473,0.859287739,0.853603005,0.646844327,0.583895683,0.533327162,0.388231575,0.467147976,0.373847544,0.252081782,0.112276845,0.049084142,0.112756364,0.157741681,0.289413631,0.321593732,0.32558471
GRD,0.425557196,0.421897411,0.341131985,0.359068334,0.33739537,0.280416071,0.378238171,0.259322912,0.191248715,0.127722353,0.157519296,0.118389398,0.172344387,0.186642453,0.199680164,-0.137727961,0.175030604,0.618741393,0.461015522,0.249573827,0.187111259,0.326836467,0.489527076,0.554005027
GRL,-0.3504655064999999,-0.30968648200000004,-0.27232980749999997,-0.3159118295,-0.38177266700000007,-0.390841216,-0.3350343855,-0.4192190615,-0.46489998699999996,-0.4972816255,1.716114283,1.72867775,1.733143568,1.712427616,1.689050317,1.734398961,1.671263099,1.689954519,1.688615322,1.701723337,1.710528135,1.701575994,1.687229514,1.690608263
GTM,-1.126488209,-1.041270375,-0.8857916,-0.990891993,-1.100940704,-1.062098503,-1.048306942,-1.097761035,-1.121048689,-1.122285604,-1.013138294,-0.944123864,-1.031414747,-1.083919644,-1.093928218,-0.956078649,-0.953765869,-1.031354308,-1.076287866,-1.075466394,-1.100035071,-1.099682927,-1.109790802,-1.127138257
GUM,-0.665169269,-0.7042121140000001,-0.6547031405,-0.7543874385,-0.8384207785000001,0.991457164,1.109415412,1.069221497,1.090919852,1.117979527,1.125054717,1.1112082,1.090952396,1.09636724,1.101331592,1.407080054,1.28536284,1.045759678,1.294769168,1.296713471,1.268459797,1.119430304,1.138901711,1.221117854
GUY,-0.203850329,-0.367153853,-0.423614681,-0.517882884,-0.575900853,-0.619943142,-0.663847804,-0.564467251,-0.457055211,-0.580651641,-0.555844963,-0.477120876,-0.510029078,-0.518265724,-0.524389088,-0.61473,-0.541154861,-0.313586026,-0.298891038,-0.383601844,-0.445426762,-0.434385359,-0.416192442,-0.313648909
HKG,0.750565767,0.984140694,0.796505094,1.265542507,1.536875725,1.567833304,1.60160768,1.539627671,1.510004997,1.478216887,1.488869309,1.53603065,1.545700312,1.573567033,1.565820932,1.85651195,1.790758491,1.684153914,1.679865718,1.72961247,1.565521359,1.550321102,1.412281513,1.279203296
HND,-0.929349244,-0.885578394,-0.998041213,-0.879591942,-0.936451733,-0.850290716,-0.77110076,-0.988683164,-0.928942919,-0.971363068,-0.895501971,-0.875314057,-0.905360878,-1.146425009,-1.172824979,-0.942938149,-0.94206965,-1.136575222,-1.062726617,-1.0571872,-1.04142189,-1.010110259,-1.087209821,-1.01709938
HRV,-0.634232163,-0.406373352,-0.029868536,-0.144792929,-0.045993946,0.041216489,0.083347566,-0.048246041,0.038477756,0.025006728,0.043875948,0.080469035,0.109395981,0.145079002,0.178020224,0.218247041,0.127141327,0.340458125,0.308140725,0.30137977,0.348271519,0.236004218,0.275992751,0.368116319
HTI,-1.387390733,-1.425189376,-1.455036402,-1.713909388,-1.737163544,-1.729329109,-1.663088679,-1.412974358,-1.349949956,-1.285773396,-1.334303737,-1.38317585,-1.418013215,-1.332100272,-1.300454021,-1.180394053,-1.196147084,-1.013668776,-1.09687674,-1.061642289,-0.975454748,-1.03267777,-1.262203574,-1.377360702
HUN,0.910500646,0.813627005,0.832505941,0.868621826,0.805350184,0.846134841,0.838809192,0.976617098,0.941449285,0.913386524,0.771155953,0.772669375,0.756602585,0.611102879,0.582987368,0.509287119,0.381605446,0.412847847,0.535368443,0.554466903,0.498275101,0.490737408,0.506304801,0.423674017
IDN,-0.48987031,-0.750535488,-0.696610868,-0.91026473,-0.859100699,-0.732880175,-0.797872186,-0.694450855,-0.698989928,-0.673782587,-0.611935318,-0.6560449,-0.599643946,-0.58356905,-0.533191502,-0.310617834,-0.424311131,-0.338147759,-0.350048095,-0.313785791,-0.346690059,-0.362381369,-0.253610879,-0.188954651
IND,0.313456208,0.335014313,0.348079592,-0.017395871,0.120161645,0.053356059,0.133130163,0.178989619,0.096898161,0.09585046,0.017980825,-0.035810821,-0.08629714,-0.062880747,-0.045691311,-0.068644837,-0.069937095,-0.055489417,-0.029448533,-0.000957083,-0.06662368,-0.057718564,-0.108277,0.114700042
IRL,1.501040101,1.591489792,1.539682627,1.59532547,1.482466817,1.510679841,1.584284186,1.708898306,1.728221416,1.704128385,1.743099332,1.760813236,1.746468544,1.727203608,1.70915544,1.760694742,1.728686571,1.466296315,1.379863262,1.412387013,1.347805619,1.456939459,1.493408203,1.527414441
